,WorkerId,Language,Word,URL,Gender,Native Language,Years Spoken,Number of Languages Spoken,Pronunciations
33,A1KXEU42PFNSPT,English,ever,https://vocaroo.com/i/s0LLATkVupKk,2,E,O,1,"('ever', 'other', 'ever')"
34,A1KXEU42PFNSPT,English,fall,https://vocaroo.com/i/s0mYzQGozsVR,2,E,O,1,"('fall', 'fall', 'pole')"
35,A1KXEU42PFNSPT,English,heart,https://vocaroo.com/i/s0F8CltNTaVf,2,E,O,1,"('part', 'hot', 'hurt')"
36,A1KXEU42PFNSPT,English,root,https://vocaroo.com/i/s129H1kPNZ5A,2,E,O,1,"('root', 'wind', 'rude')"
37,A1KXEU42PFNSPT,English,receive,https://vocaroo.com/i/s1Zjm0QbEe5g,2,E,O,1,"('receive', 'receive', 'receive')"
38,A1KXEU42PFNSPT,English,sharp,https://vocaroo.com/i/s1pazHAyRuYO,2,E,O,1,"('sharp', 'sharp', 'shark')"
39,A1KXEU42PFNSPT,English,sugar,https://vocaroo.com/i/s0H4STLRonVR,2,E,O,1,"('sugar', 'sugar', 'sugar')"
40,A3TEVNU2YYO1VH,English,be,https://vocaroo.com/i/s0ZYZtSCISxA,2,O,O,3,"('be', 'bee', 'bee')"
41,A3TEVNU2YYO1VH,English,every,https://vocaroo.com/i/s1bM5poknSE2,2,O,O,3,"('every', 'every', 'every')"
42,A3TEVNU2YYO1VH,English,between,https://vocaroo.com/i/s1yNDMzz1uMT,2,O,O,3,"('between', 'between', 'between')"
43,A3TEVNU2YYO1VH,English,family,https://vocaroo.com/i/s1LMnLDIjzwD,2,O,O,3,"('family', 'family', 'family')"
44,A3TEVNU2YYO1VH,English,box,https://vocaroo.com/i/s171RycpbKNb,2,O,O,3,"('box', 'box', 'box')"
45,A3TEVNU2YYO1VH,English,material,https://vocaroo.com/i/s0aYKTyMAlks,2,O,O,3,"('material', 'material', 'mah-terial')"
46,A3TEVNU2YYO1VH,English,shall,https://vocaroo.com/i/s12E4Tt7ag1F,2,O,O,3,"('show', 'shell', 'shaow')"
47,A3TEVNU2YYO1VH,English,wrote,https://vocaroo.com/i/s1ViZKKH1r9r,2,O,O,3,"('vote', 'wrote', 'boat')"
48,A3TEVNU2YYO1VH,English,poem,https://vocaroo.com/i/s1UOm8UWUHgP,2,O,O,3,"('plan', 'poem', 'po-em')"
49,A3TEVNU2YYO1VH,English,branch,https://vocaroo.com/i/s1CJOMyJwT18,2,O,O,3,"('french', 'branch', 'lunch')"
50,A3LR4G1GAG3ID4,English,at,https://vocaroo.com/i/s1YN6u1Zjhnw,2,E,O,1,"('at', 'add', 'at')"
51,A3LR4G1GAG3ID4,English,good,https://vocaroo.com/i/s0Gyh9pZdRNl,2,E,O,1,"('good', 'good', 'good')"
52,A3LR4G1GAG3ID4,English,state,https://vocaroo.com/i/s1zy1JwTEcjY,2,E,O,1,"('state', 'stay', 'state')"
54,A3LR4G1GAG3ID4,English,noun,https://vocaroo.com/i/s0npwkFFPHJm,2,E,O,1,"('noun', 'now', 'noun')"
56,A3LR4G1GAG3ID4,English,held,https://vocaroo.com/i/s1vBiC4nWPFs,2,E,O,1,"('held', 'hold', 'held')"
58,A3LR4G1GAG3ID4,English,string,https://vocaroo.com/i/s1bpNdUKCIYU,2,E,O,1,"('string', 'string', 'string')"
59,A3LR4G1GAG3ID4,English,match,https://vocaroo.com/i/s1nQANayc5Jd,2,E,O,1,"('match', 'match', 'match')"
60,A3LR4G1GAG3ID4,English,had,https://vocaroo.com/i/s08MbgavuXUm,2,E,O,1,"('had', 'had', 'hot')"
61,A3LR4G1GAG3ID4,English,very,https://vocaroo.com/i/s05IG552FJfh,2,E,O,1,"('fairy', 'very', 'very')"
63,A3LR4G1GAG3ID4,English,product,https://vocaroo.com/i/s143PncaVdnZ,2,E,O,1,"('products', 'product', 'product')"
64,A3LR4G1GAG3ID4,English,done,https://vocaroo.com/i/s1bwTz4seIf9,2,E,O,1,"('done', 'done', 'done')"
66,A3LR4G1GAG3ID4,English,result,https://vocaroo.com/i/s02qJooO5CTJ,2,E,O,1,"('result', 'result', 'result')"
68,A3LR4G1GAG3ID4,English,famous,https://vocaroo.com/i/s03arg6J5I1F,2,E,O,1,"('famous', 'famous', 'famous')"
69,A3LR4G1GAG3ID4,English,sister,https://vocaroo.com/i/s05UQfAV4adX,2,E,O,1,"('sister', 'sister', 'sister')"
70,A3LR4G1GAG3ID4,English,but,https://vocaroo.com/i/s0CejiGMSqJb,2,E,O,1,"('bat', 'but', 'file')"
71,A3LR4G1GAG3ID4,English,sentence,https://vocaroo.com/i/s0OSnZHtgVYz,2,E,O,1,"('sentence', 'sentence', 'sentence')"
72,A3LR4G1GAG3ID4,English,farm,https://vocaroo.com/i/s13vOK5pQi7W,2,E,O,1,"('farm', 'farm', 'for')"
73,A3LR4G1GAG3ID4,English,class,https://vocaroo.com/i/s1z7TAztEKpW,2,E,O,1,"('class', 'class', 'cards')"
74,A3LR4G1GAG3ID4,English,contain,https://vocaroo.com/i/s1lx0sde3z37,2,E,O,1,"('contain', 'contain', 'contain')"
75,A3LR4G1GAG3ID4,English,include,https://vocaroo.com/i/s01yWv7A6nL3,2,E,O,1,"('include', 'include', 'include')"
76,A3LR4G1GAG3ID4,English,cat,https://vocaroo.com/i/s00mYIJkcH3c,2,E,O,1,"('cat', 'tot', 'cat')"
77,A3LR4G1GAG3ID4,English,blow,https://vocaroo.com/i/s15bH6rz61Xg,2,E,O,1,"('blow', 'blow', 'flow')"
78,A3LR4G1GAG3ID4,English,sight,https://vocaroo.com/i/s0HWCESABgEt,2,E,O,1,"('sight', 'sight', 'side')"
79,A3LR4G1GAG3ID4,English,similar,https://vocaroo.com/i/s1p43J6OoAQy,2,E,O,1,"('similar', 'similar', 'similiar')"
80,A3LR4G1GAG3ID4,English,we,https://vocaroo.com/i/s0sjfmLxkA6c,2,E,O,1,"('we', 'nan', 'we')"
81,A3LR4G1GAG3ID4,English,say,https://vocaroo.com/i/s1KJKpiYBqaT,2,E,O,1,"('say', 'say', 'say')"
82,A3LR4G1GAG3ID4,English,might,https://vocaroo.com/i/s1m6r4bEiEeO,2,E,O,1,"('might', 'might', 'nan', 'nan', 'might', 'might')"
83,A3LR4G1GAG3ID4,English,happen,https://vocaroo.com/i/s1m6r4bEiEeO,2,E,O,1,"('might', 'might', 'nan', 'nan', 'might', 'might')"
84,A3LR4G1GAG3ID4,English,week,https://vocaroo.com/i/s0kYiUF7SKd7,2,E,O,1,"('week', 'week', 'weak')"
85,A3LR4G1GAG3ID4,English,felt,https://vocaroo.com/i/s1W9mKKoTmG3,2,E,O,1,"('felt', 'shorts', 'faults')"
86,A3LR4G1GAG3ID4,English,type,https://vocaroo.com/i/s08nGxuuUNAJ,2,E,O,1,"('tight', 'type', 'type')"
87,A3LR4G1GAG3ID4,English,touch,https://vocaroo.com/i/s0jtaCEbroOV,2,E,O,1,"('touch', 'touch', 'touch')"
88,A3LR4G1GAG3ID4,English,planet,https://vocaroo.com/i/s01M1MLaTq1C,2,E,O,1,"('planet', 'planet', 'planet')"
89,A3LR4G1GAG3ID4,English,score,https://vocaroo.com/i/s1ilccAlkrit,2,E,O,1,"('score', 'score', 'score')"
90,A3B0AB2C9SIHN,English,can,https://vocaroo.com/i/s15kSvwoCWWP,1,O,1,3,"('can', 'can')"
91,A3B0AB2C9SIHN,English,help,https://vocaroo.com/i/s1iqAknGeRUN,1,O,1,3,"('help', 'help')"
92,A3B0AB2C9SIHN,English,story,https://vocaroo.com/i/s1FGTlPpKNdN,1,O,1,3,"('story', 'story')"
93,A3B0AB2C9SIHN,English,complete,https://vocaroo.com/i/s0zo9PDU2Q4w,1,O,1,3,"('complete', 'complete')"
94,A3B0AB2C9SIHN,English,final,https://vocaroo.com/i/s0BpVRlLaFHb,1,O,1,3,"('finance', 'final')"
95,A3B0AB2C9SIHN,English,perhaps,https://vocaroo.com/i/s1szMqbGYaUl,1,O,1,3,"('perhaps', 'perhaps')"
96,A3B0AB2C9SIHN,English,law,https://vocaroo.com/i/s1YslrFkLr9X,1,O,1,3,"('law', 'law')"
97,A3B0AB2C9SIHN,English,grew,https://vocaroo.com/i/s0Bj4P9eXuhS,1,O,1,3,"('groom', 'grew')"
98,A3B0AB2C9SIHN,English,hurry,https://vocaroo.com/i/s1ZsfizYxhrG,1,O,1,3,"('hurry', 'hurry')"
99,A3B0AB2C9SIHN,English,apple,https://vocaroo.com/i/s1OmMWllSksR,1,O,1,3,"('apple', 'apple')"
101,A3LR4G1GAG3ID4,English,differ,https://vocaroo.com/i/s0R2n5GvxJhq,2,E,O,1,"('differ', 'differ', 'differ')"
102,A3LR4G1GAG3ID4,English,sea,https://vocaroo.com/i/s16ugLGFAhI5,2,E,O,1,"('see', 'sea', 'see')"
103,A3LR4G1GAG3ID4,English,half,https://vocaroo.com/i/s0MUv3Qgwuvt,2,E,O,1,"('half', 'half', 'half')"
104,A3LR4G1GAG3ID4,English,oh,https://vocaroo.com/i/s1RnOBs6b5cn,2,E,O,1,"('owe', 'all', 'oh')"
105,A3LR4G1GAG3ID4,English,count,https://vocaroo.com/i/s1CjZcCsjS3p,2,E,O,1,"('count', 'count', 'count')"
106,A3LR4G1GAG3ID4,English,copy,https://vocaroo.com/i/s1G4qlqI58xc,2,E,O,1,"('copy', 'copy', 'copy')"
107,A3LR4G1GAG3ID4,English,team,https://vocaroo.com/i/s0JkqD1EdHOu,2,E,O,1,"('team', 'team', 'team')"
108,A3LR4G1GAG3ID4,English,clock,https://vocaroo.com/i/s16Bf1TTEVzX,2,E,O,1,"('clock', 'clock', 'clock')"
109,A3LR4G1GAG3ID4,English,pitch,https://vocaroo.com/i/s1p7FeEyy294,2,E,O,1,"('pitch', 'pitch', 'pitch')"
111,A8VK1FG29SEB,English,turn,https://vocaroo.com/i/s0Bh8wx3kgNk,2,E,O,1,"('turn', 'turn', 'turn')"
112,A8VK1FG29SEB,English,draw,https://vocaroo.com/i/s1p6uPeXJjaC,2,E,O,1,"('draw', 'draw', 'draw')"
115,A8VK1FG29SEB,English,square,https://vocaroo.com/i/s0nqwTdq9Kv4,2,E,O,1,"('square', 'square', 'square')"
116,A8VK1FG29SEB,English,phrase,https://vocaroo.com/i/s0hjf1fZMf1B,2,E,O,1,"('phrase', 'phrase', 'friend')"
117,A8VK1FG29SEB,English,wire,https://vocaroo.com/i/s1wIdkrQCkYK,2,E,O,1,"('lire', 'wire', 'louder')"
118,A8VK1FG29SEB,English,mine,https://vocaroo.com/i/s0NaoxMhkQQ4,2,E,O,1,"('mine', 'mine', 'mom')"
120,A8VK1FG29SEB,English,when,https://vocaroo.com/i/s01Uf6EUIZZ7,2,E,O,1,"('been', 'when', 'when')"
121,A8VK1FG29SEB,English,much,https://vocaroo.com/i/s0C6oTszxQ44,2,E,O,1,"('much', 'much', 'much')"
122,A8VK1FG29SEB,English,late,https://vocaroo.com/i/s1fXIjXLhzww,2,E,O,1,"('late', 'night', 'rate')"
123,A8VK1FG29SEB,English,fire,https://vocaroo.com/i/s0yUj23gPw4Y,2,E,O,1,"('fire', 'fire', 'fire')"
124,A8VK1FG29SEB,English,ocean,https://vocaroo.com/i/s153Hgl5p9ge,2,E,O,1,"('ocean', 'ocean', 'ocean')"
126,A8VK1FG29SEB,English,tall,https://vocaroo.com/i/s1zr5NGjO6Ic,2,E,O,1,"('tall', 'tie', 'tall')"
127,A8VK1FG29SEB,English,lost,https://vocaroo.com/i/s1G2Rh94KfdS,2,E,O,1,"('lost', 'laugh', 'lot')"
128,A8VK1FG29SEB,English,enter,https://vocaroo.com/i/s1jzbhuGy4Dg,2,E,O,1,"('enter', 'enter', 'enter')"
129,A8VK1FG29SEB,English,card,https://vocaroo.com/i/s1vJhAfh29uj,2,E,O,1,"('card', 'art', 'hard')"
130,A8VK1FG29SEB,English,she,https://vocaroo.com/i/s08h3Ql7aU2O,2,E,O,1,"('she', 'she', 'she')"
131,A8VK1FG29SEB,English,same,https://vocaroo.com/i/s1UHXBhr4h7N,2,E,O,1,"('same', 'sane', 'same')"
132,A8VK1FG29SEB,English,life,https://vocaroo.com/i/s1xWAmpSDGXA,2,E,O,1,"('light', 'life', 'light')"
133,A8VK1FG29SEB,English,top,https://vocaroo.com/i/s1dFv2eZIPfO,2,E,O,1,"('top', 'top', 'top')"
134,A8VK1FG29SEB,English,clear,https://vocaroo.com/i/s1xqZveoofGD,2,E,O,1,"('clear', 'clear', 'corrier')"
135,A8VK1FG29SEB,English,bed,https://vocaroo.com/i/s0UQZiInnMSu,2,E,O,1,"('bed', 'bed', 'bed')"
136,A8VK1FG29SEB,English,fight,https://vocaroo.com/i/s1wBdNSAOSaW,2,E,O,1,"('bite', 'fight', 'bite')"
137,A8VK1FG29SEB,English,fit,https://vocaroo.com/i/s1arcScfjhvc,2,E,O,1,"('fit', 'fit', 'bit')"
138,A8VK1FG29SEB,English,print,https://vocaroo.com/i/s0Vud3fnG9Zq,2,E,O,1,"('reads', 'print', 'mint')"
139,A8VK1FG29SEB,English,feed,https://vocaroo.com/i/s0qcAavs8fSD,2,E,O,1,"('heed', 'feed', 'aid')"
140,A3LR4G1GAG3ID4,English,their,https://vocaroo.com/i/s1RHzfYpYjbZ,2,E,O,1,"('there', 'there', 'air')"
141,A3LR4G1GAG3ID4,English,set,https://vocaroo.com/i/s08bsK1OXHRU,2,E,O,1,"('sat', 'set', 'sat')"
142,A3LR4G1GAG3ID4,English,open,https://vocaroo.com/i/s0kx2MyHDR6n,2,E,O,1,"('open', 'open', 'open')"
143,A3LR4G1GAG3ID4,English,space,https://vocaroo.com/i/s0G42JyTU0Gq,2,E,O,1,"('space', 'space', 'space')"
144,A3LR4G1GAG3ID4,English,fact,https://vocaroo.com/i/s1HVoBO6eZmA,2,E,O,1,"('fact', 'fact', 'fact')"
145,A3LR4G1GAG3ID4,English,ride,https://vocaroo.com/i/s0mJrIXPppNe,2,E,O,1,"('ride', 'ride', 'ride')"
146,A3LR4G1GAG3ID4,English,excite,https://vocaroo.com/i/s1QbzXfZwGfI,2,E,O,1,"('excite', 'excite', 'exite')"
147,A3LR4G1GAG3ID4,English,bank,https://vocaroo.com/i/s1K5B1jS5FbO,2,E,O,1,"('bank', 'bank', 'thanks')"
148,A3LR4G1GAG3ID4,English,desert,https://vocaroo.com/i/s1HtAURmlN9M,2,E,O,1,"('desert', 'desert', 'dessert')"
149,A3LR4G1GAG3ID4,English,basic,https://vocaroo.com/i/s0kFJMU7Vhq6,2,E,O,1,"('basic', 'basic', 'basic')"
150,A3B0AB2C9SIHN,English,time,https://vocaroo.com/i/s1Zw8zYKDONG,1,O,1,3,"('am', 'time', 'tme')"
151,A3B0AB2C9SIHN,English,three,https://vocaroo.com/i/s0OVuryWG6e7,1,O,1,3,"('green', 'three', 'three')"
152,A3B0AB2C9SIHN,English,seem,https://vocaroo.com/i/s09VAjMgLy3f,1,O,1,3,"('seem', 'seen', 'seem')"
153,A3B0AB2C9SIHN,English,heard,https://vocaroo.com/i/s0yggGwmBOYo,1,O,1,3,"('healo', 'hear', 'heard')"
154,A3B0AB2C9SIHN,English,street,https://vocaroo.com/i/s1enSz2yeA1a,1,O,1,3,"('screed', 'spreed', 'street')"
155,A3B0AB2C9SIHN,English,cell,https://vocaroo.com/i/s0VMIj99Kc7e,1,O,1,3,"('cell', 'sale', 'cell')"
156,A3B0AB2C9SIHN,English,natural,https://vocaroo.com/i/s14368SrqEYg,1,O,1,3,"('natural', 'natural', 'natural')"
157,A3B0AB2C9SIHN,English,collect,https://vocaroo.com/i/s0wZIXaSK2x9,1,O,1,3,"('collect', 'culap', 'collect')"
158,A3B0AB2C9SIHN,English,suit,https://vocaroo.com/i/s0StgZUorGWR,1,O,1,3,"('cubed', 'fute', 'suit')"
159,A3B0AB2C9SIHN,English,smell,https://vocaroo.com/i/s0WySHP4LyaB,1,O,1,3,"('smooth', 'smell', 'smell')"
160,A3LR4G1GAG3ID4,English,if,https://vocaroo.com/i/s1mQnGxZK6b1,2,E,O,1,"('if', 'if', 'f')"
161,A3LR4G1GAG3ID4,English,want,https://vocaroo.com/i/s0yJwHQ5EdQf,2,E,O,1,"('want', 'launch', 'want')"
162,A3LR4G1GAG3ID4,English,together,https://vocaroo.com/i/s1iA2Uy3UowO,2,E,O,1,"('together', 'together', 'together')"
163,A3LR4G1GAG3ID4,English,best,https://vocaroo.com/i/s063VuOgqyxO,2,E,O,1,"('best', 'best', 'best')"
164,A3LR4G1GAG3ID4,English,inch,https://vocaroo.com/i/s05PeTkOQvQO,2,E,O,1,"('inch', 'inch', 'inch')"
165,A3LR4G1GAG3ID4,English,believe,https://vocaroo.com/i/s00YtCnTDUi5,2,E,O,1,"('believe', 'believe', 'believe')"
166,A3LR4G1GAG3ID4,English,view,https://vocaroo.com/i/s0q5WVsOA0D0,2,E,O,1,"('view', 'view', 'view')"
167,A3LR4G1GAG3ID4,English,save,https://vocaroo.com/i/s1LtEyezfQpu,2,E,O,1,"('save', 'save', 'save')"
168,A3LR4G1GAG3ID4,English,current,https://vocaroo.com/i/s1QLUw9ZcCaH,2,E,O,1,"('current', 'current', 'current')"
169,A3LR4G1GAG3ID4,English,valley,https://vocaroo.com/i/s1kB3wn4wArx,2,E,O,1,"('valley', 'valley', 'valley')"
170,A3LR4G1GAG3ID4,English,will,https://vocaroo.com/i/s1ppKWVvuKlD,2,E,O,1,"('well', 'well', 'will')"
171,A3LR4G1GAG3ID4,English,air,https://vocaroo.com/i/s02UhNsKf1dY,2,E,O,1,"('ear', 'air', 'air')"
172,A3LR4G1GAG3ID4,English,next,https://vocaroo.com/i/s1Yq6fNdfBrh,2,E,O,1,"('next', 'next', 'next')"
173,A3LR4G1GAG3ID4,English,hour,https://vocaroo.com/i/s0bcpsxbhMlI,2,E,O,1,"('or', 'hour', 'hour')"
174,A3LR4G1GAG3ID4,English,multiply,https://vocaroo.com/i/s1pLqIJmZoQH,2,E,O,1,"('multiply', 'multiply', 'multiply')"
175,A3LR4G1GAG3ID4,English,fraction,https://vocaroo.com/i/s0AHbjbPjr1c,2,E,O,1,"('fraction', 'fraction', 'fraction')"
176,A3LR4G1GAG3ID4,English,sense,https://vocaroo.com/i/s0ijv9gUHKZD,2,E,O,1,"('sam', 'sense', 'cents')"
177,A3LR4G1GAG3ID4,English,control,https://vocaroo.com/i/s00WqhOEnd89,2,E,O,1,"('control', 'control', 'control')"
178,A3LR4G1GAG3ID4,English,lift,https://vocaroo.com/i/s1K86oir0I7B,2,E,O,1,"('lift', 'lift', 'lift')"
179,A3LR4G1GAG3ID4,English,nor,https://vocaroo.com/i/s1jSp4vuodcD,2,E,O,1,"('nor', 'nor', 'nor')"
180,A3LR4G1GAG3ID4,English,like,https://vocaroo.com/i/s1JHvzOyiUXq,2,E,O,1,"('white', 'like', 'mic')"
181,A3LR4G1GAG3ID4,English,read,https://vocaroo.com/i/s0g7VHvwyETz,2,E,O,1,"('read', 'read', 'read')"
182,A3LR4G1GAG3ID4,English,paper,https://vocaroo.com/i/s0XJE0ibtKJE,2,E,O,1,"('paper', 'paper', 'paper')"
183,A3LR4G1GAG3ID4,English,early,https://vocaroo.com/i/s1HJ0moHqbQc,2,E,O,1,"('alley', 'early', 'early')"
184,A3LR4G1GAG3ID4,English,object,https://vocaroo.com/i/s1vppgFGI8CS,2,E,O,1,"('object', 'object', 'objects')"
185,A3LR4G1GAG3ID4,English,sleep,https://vocaroo.com/i/s1iK7G3K1905,2,E,O,1,"('sweep', 'sleep', 'sleep')"
186,A3LR4G1GAG3ID4,English,son,https://vocaroo.com/i/s1YR6SeYWjxD,2,E,O,1,"('swan', 'sun', 'sun')"
187,A3LR4G1GAG3ID4,English,doctor,https://vocaroo.com/i/s0F76GrArltD,2,E,O,1,"('doctor', 'doctor', 'doctor')"
188,A3LR4G1GAG3ID4,English,company,https://vocaroo.com/i/s0w6NOqtocd1,2,E,O,1,"('company', 'company', 'company')"
189,A3LR4G1GAG3ID4,English,division,https://vocaroo.com/i/s18642qQxX1j,2,E,O,1,"('division', 'division', 'division')"
190,A3LR4G1GAG3ID4,English,so,https://vocaroo.com/i/s0BNdvHYSL2J,2,E,O,1,"('so', 'solve', 'so')"
191,A3LR4G1GAG3ID4,English,hand,https://vocaroo.com/i/s1imWU5ZZQkN,2,E,O,1,"('hand', 'hand', 'hint')"
192,A3LR4G1GAG3ID4,English,group,https://vocaroo.com/i/s1HyuCbzeEki,2,E,O,1,"('group', 'group', 'group')"
193,A3LR4G1GAG3ID4,English,hold,https://vocaroo.com/i/s1OVOBWi7u80,2,E,O,1,"('hold', 'hold', 'holt')"
194,A3LR4G1GAG3ID4,English,decide,https://vocaroo.com/i/s14vDYEGZUE6,2,E,O,1,"('decide', 'decide', 'decide')"
195,A3LR4G1GAG3ID4,English,prove,https://vocaroo.com/i/s0KTLK11AXD9,2,E,O,1,"('prove', 'prove', 'prove')"
196,A3LR4G1GAG3ID4,English,lake,https://vocaroo.com/i/s0DCbWyyE6pX,2,E,O,1,"('lake', 'lake', 'lake')"
197,A3LR4G1GAG3ID4,English,please,https://vocaroo.com/i/s0RbgaYyBzGy,2,E,O,1,"('please', 'please', 'please')"
198,A3LR4G1GAG3ID4,English,subtract,https://vocaroo.com/i/s1buHg3vEyn4,2,E,O,1,"('subtract', 'subtract', 'subtract')"
199,A3LR4G1GAG3ID4,English,sheet,https://vocaroo.com/i/s0cvOoCm3CAh,2,E,O,1,"('sheep', 'seat', 'sheep')"
200,A3LR4G1GAG3ID4,English,make,https://vocaroo.com/i/s0yn6xbjMd9y,2,E,O,1,"('make', 'mate', 'make')"
201,A3LR4G1GAG3ID4,English,add,https://vocaroo.com/i/s0VqnCGn1RQj,2,E,O,1,"('add', 'add', 'ad')"
202,A3LR4G1GAG3ID4,English,both,https://vocaroo.com/i/s1X4HdAIix9D,2,E,O,1,"('both', 'both', 'both')"
203,A3LR4G1GAG3ID4,English,reach,https://vocaroo.com/i/s1mykHD68FmJ,2,E,O,1,"('reach', 'reach', 'reach')"
204,A3LR4G1GAG3ID4,English,island,https://vocaroo.com/i/s0UneWrUTU4k,2,E,O,1,"('island', 'island', 'island')"
205,A3LR4G1GAG3ID4,English,wall,https://vocaroo.com/i/s01J1WvGzQyj,2,E,O,1,"('wall', 'wall', 'wall')"
206,A3LR4G1GAG3ID4,English,spring,https://vocaroo.com/i/s0STYQfvzgZ4,2,E,O,1,"('spring', 'spring', 'spring')"
207,A3LR4G1GAG3ID4,English,locate,https://vocaroo.com/i/s0pnRsSXCOEF,2,E,O,1,"('locate', 'locate', 'locate')"
208,A3LR4G1GAG3ID4,English,swim,https://vocaroo.com/i/s1GyrXeHkJLK,2,E,O,1,"('swim', 'swim', 'swim')"
209,A3LR4G1GAG3ID4,English,post,https://vocaroo.com/i/s1oufM9zA40h,2,E,O,1,"('post', 'post', 'post')"
210,A3LR4G1GAG3ID4,English,see,https://vocaroo.com/i/s1PwZEMll5yj,2,E,O,1,"('see', 'fee', 'see')"
211,A3LR4G1GAG3ID4,English,land,https://vocaroo.com/i/s1aXlAo6Yzd9,2,E,O,1,"('land', 'land', 'land')"
212,A3LR4G1GAG3ID4,English,often,https://vocaroo.com/i/s1I2dptqQFkm,2,E,O,1,"('often', 'often', 'often')"
213,A3LR4G1GAG3ID4,English,verb,https://vocaroo.com/i/s0TxOlPel59F,2,E,O,1,"('verb', 'perv', 'verb')"
214,A3LR4G1GAG3ID4,English,system,https://vocaroo.com/i/s0qz8w1rcMYo,2,E,O,1,"('system', 'system', 'system')"
215,A3LR4G1GAG3ID4,English,mount,https://vocaroo.com/i/s1Gibb6hWSyY,2,E,O,1,"('mount', 'melts', 'mount')"
